date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL,
2021-03-02,4.438595,93.653224,124.197462,633.347499,2.169688,760.820687,108.942871,1.546088,2.175172,2.055302,1.964966,2.416857,102.49687,1.956899,0.455734,2359.031516,1.208429,1.60868,8.346508,6.859162,1.208429,2.5e-05,88.623356,13.305064,3.15085,2.436529,1.527624,2398.615488,1.105657,0.031926,880.94336,7.82425,7.819259,4354.722474,740.934792,1.208429,31.11704,111.0546,26.170457,215.190579,7.436424,69.939189,160.697174,18.9507,18.125928,48.67164,1,2.446766,0.866079,0.866079,4.018026,0.866079,6.939926,0.866079,61.931973,12228.960479,9.31049,252.885924,9.374245,29.356412,7.579386,92.684959,364.24514,17230.083261,3.985495,0.866079,88.552025,1764.594061,50880.891751,152.104924,0.866079,181.918803,0.856776,128.943661,132.685475,102.262374,4916.229859,494.186896,1087.585859,1359.910164,0.366066,1.007283,507.610446,11307.735564,1838.857864,236.312626,210.115523,18.166535,5.368964,10.796316,21.168084,4525.852195,61.929077,1704.351547,3446.846374,9.658106,431.408849,43.483231,48.276731,18.609803,942.823734,24.900846,4.904408,90.292587,18.162684,460.411347,42.268362,10.242168,141.797287,1.659408,0.465248,1.208429,4.419851,4.264898,58.584335,190.695181,4.539833,7997.523737,4.399889,4.875406,118.099105,89.215031,1197.056534,4.532614,9.646741,25.624369,457.390275,10.137736,1.606571,0.866079,12326.879219,702.323452,17.1041,157.409927,24576.379444,24.954053,10.576175,619.739339,18.171579,36.537447,13.773843,4.2295,3.300219,2.758755,8.881389,8.204649,33.639272,2803.113581,33.756152,4424.046983,1.208429,52.170749,12690.476363,2244884.370648,27702.973742,130.956393,3.026973,655.957,0.045114,0.000695,3.265839,0.841074,655.957,0.000509,119.331742,0.001,302.590535,18.052532,26.48394,389.114052,,
2021-03-03,4.430849,93.429722,123.610781,632.45303,2.16551,753.348751,108.838689,1.551299,2.171382,2.05172,1.956159,2.412646,102.29568,1.956855,0.455016,2353.689716,1.206323,1.60543,8.330095,6.779173,1.206323,2.4e-05,87.920613,13.242829,3.15113,2.431809,1.526709,2397.273688,1.109545,0.031809,877.721444,7.812378,7.802377,4410.447822,739.431019,1.206323,31.062819,110.830931,26.176245,214.776156,7.435945,69.819121,160.745728,18.903205,18.09434,48.576979,1,2.449922,0.864761,0.864761,4.004993,0.864761,6.913775,0.864761,61.884373,12208.657331,9.292541,252.396167,9.357079,29.323651,7.581379,92.705316,364.115474,17200.186049,3.988128,0.864761,88.092345,1761.287179,50792.232428,152.708436,0.864761,181.519033,0.855283,129.082961,132.279591,102.100952,4920.033526,492.782744,1085.690754,1358.204565,0.365193,1.005344,506.32523,11286.658664,1831.915133,235.848868,209.779556,18.05485,5.3481,10.773987,21.163673,4529.4752,61.625367,1701.001664,3437.706007,9.638983,430.657125,43.392647,48.071716,18.577376,943.913561,25.256092,4.886815,90.106301,18.118972,470.975584,42.187373,10.253356,140.673198,1.664596,0.464417,1.206323,4.426512,4.259347,58.544096,189.585811,4.543449,8011.488021,4.392222,4.87632,117.604792,89.242815,1192.023994,4.525274,9.836659,25.580281,457.19644,10.154162,1.606997,0.864761,12303.590512,700.064946,17.074297,157.135642,24533.555408,24.729623,10.555864,618.562945,18.042746,36.598635,13.747114,4.234194,3.28723,2.772351,8.997584,8.185174,33.463644,2797.587005,33.562649,4417.936403,1.206323,52.073472,12651.671034,2239485.592715,27772.419577,130.206118,3.016523,655.957,0.046188,0.000705,3.260148,0.837386,655.957,0.000512,119.331742,0.001033,302.003058,18.203626,26.43865,388.436025,,
2021-03-04,4.398522,93.006058,123.001921,628.042839,2.148878,750.149869,108.131974,1.551017,2.155555,2.036766,1.945579,2.395061,101.512565,1.954677,0.451666,2336.646971,1.19753,1.594287,8.266347,6.789758,1.19753,2.5e-05,87.141967,13.191686,3.124438,2.413066,1.516431,2379.250175,1.112535,0.031773,876.711525,7.772621,7.748022,4429.95607,733.165107,1.19753,30.83641,110.651818,26.237833,213.133771,7.436075,69.254436,159.512037,18.79093,17.962484,48.306074,1,2.435597,0.86178,0.86178,3.981789,0.86178,6.86293,0.86178,61.493191,12111.801895,9.205942,250.460416,9.291759,29.078637,7.58444,92.237031,365.167877,17078.302843,3.96264,0.86178,87.50026,1748.066529,50422.021614,153.1402,0.86178,179.782792,0.849049,129.30595,131.284356,101.351005,4871.091393,492.903609,1077.777448,1353.6,0.362406,0.997544,503.089059,11206.489802,1815.993778,234.34256,208.25056,17.97768,5.359423,10.731156,21.052189,4469.112285,61.292071,1687.96988,3414.707535,9.566218,427.518182,43.06253,47.721289,18.453945,934.837496,25.283861,4.85898,89.283084,18.310241,480.30103,41.85748,10.266604,139.427409,1.666321,0.46102,1.19753,4.403079,4.212964,58.162759,188.281999,4.563065,7991.823321,4.360209,4.879458,116.894103,89.411938,1183.014602,4.492415,9.60315,25.394557,454.462824,10.168608,1.601162,0.86178,12216.906729,694.794773,16.949847,155.990323,24354.736973,24.752955,10.474724,614.054407,17.985887,36.426483,13.641526,4.191357,3.295005,2.727676,8.995095,8.122536,33.323682,2776.546954,33.199977,4378.035398,1.19753,52.192592,12523.184769,2242091.443832,27703.962094,129.239174,2.997907,655.957,0.047184,0.000705,3.236386,0.834092,655.957,0.000511,119.331742,0.00106,299.861617,18.31597,26.24154,385.60482,,
2021-03-05,4.376784,92.290191,123.238708,623.364834,2.137978,743.843472,107.599888,1.550251,2.144898,2.026696,1.94839,2.38322,100.995186,1.955772,0.449374,2335.555587,1.19161,1.586405,8.212321,6.781572,1.19161,2.4e-05,86.710007,13.210856,3.108518,2.400788,1.507875,2376.070326,1.10905,0.031672,873.925701,7.755355,7.741652,4349.040141,729.429539,1.19161,30.683957,110.372876,26.324571,212.151264,7.43803,68.994219,158.654012,18.705,17.87367,47.962302,1,2.424926,0.861281,0.861281,3.962103,0.861281,6.839841,0.861281,61.248754,12011.428731,9.179914,249.184551,9.250891,29.015704,7.573516,92.371075,367.400172,17158.171034,3.971171,0.861281,87.203092,1742.729615,50172.738764,152.91931,0.861281,180.042574,0.844851,129.116882,130.600455,100.842322,4837.936572,492.552006,1072.448994,1344.404185,0.361171,0.992526,500.221584,11159.427586,1816.01363,233.44598,207.250752,18.216685,5.32903,10.748918,20.912885,4461.387815,61.562146,1679.386804,3397.421234,9.524076,425.404563,42.874128,47.49,18.350794,930.573146,25.399393,4.854619,88.894105,18.303129,454.003407,41.759972,10.197083,138.73598,1.662286,0.45881,1.19161,4.398232,4.209362,57.933002,187.082769,4.589873,7941.461807,4.338652,4.883575,117.063013,88.590364,1183.296875,4.470536,9.51551,25.279637,452.811797,10.165944,1.599617,0.861281,12155.31576,697.091846,16.866048,155.219118,24234.328904,24.630579,10.422283,611.086091,18.012023,36.410999,13.571927,4.182551,3.268586,2.720967,8.983309,8.084748,33.296562,2763.343574,33.066316,4356.876433,1.19161,52.339279,12499.988829,2231187.233805,27484.504901,128.632702,2.987603,655.957,0.047206,0.000701,3.220386,0.834038,655.957,0.000508,119.331742,0.001053,298.31964,18.308325,26.119492,383.698418,,
2021-03-06,4.376784,92.290191,123.238708,623.611375,2.137978,743.843472,107.5999,1.550251,2.144898,2.026696,1.94839,2.38322,100.995186,1.955772,0.449374,2335.555587,1.19161,1.586405,8.212321,6.781572,1.19161,2.4e-05,86.710007,13.210856,3.108518,2.400788,1.507875,2376.070326,1.10905,0.031672,873.925701,7.755355,7.741652,4349.040141,729.429539,1.19161,30.683957,110.372876,26.324571,212.151264,7.43803,68.994219,158.654012,18.705,17.873895,47.962302,1,2.424926,0.861281,0.861281,3.962103,0.861281,6.839841,0.861281,61.248754,12011.428731,9.179914,249.184551,9.250891,29.015704,7.573516,92.371075,367.400172,17158.171034,3.971171,0.861281,87.203092,1742.729615,50172.738764,152.91931,0.861281,180.042574,0.844851,129.116882,130.600455,100.851198,4837.936572,492.552006,1072.448994,1344.404185,0.361171,0.992526,500.221584,11159.427586,1816.500415,233.44598,207.250752,18.216685,5.32903,10.748918,20.912885,4461.387815,61.562146,1679.386804,3399.383424,9.524076,425.404563,42.874128,47.49,18.350794,930.573146,25.399393,4.854619,88.894105,18.303129,454.003407,41.759972,10.197083,138.73598,1.662286,0.45881,1.19161,4.398232,4.209362,57.933002,187.082769,4.589873,7941.461807,4.338652,4.883575,117.063013,88.590364,1183.296875,4.471209,9.51551,25.279637,452.811797,10.165944,1.599617,0.861281,12156.507451,697.091846,16.866048,155.219118,24234.328904,24.630579,10.422283,611.1417,18.012023,36.410999,13.571927,4.182551,3.268586,2.720967,8.983309,8.084748,33.296562,2763.343574,33.066316,4356.876433,1.19161,52.339279,12499.988829,2231187.233805,27484.504901,128.309011,3.012782,655.957,0.047206,0.000701,3.220386,0.831788,655.957,0.000508,119.331742,0.001053,298.31964,18.308325,26.119492,383.698418,,
2021-03-07,4.378147,92.299539,123.373355,623.644023,2.138635,744.071985,107.590522,1.548839,2.145557,2.027319,1.952924,2.383952,101.026212,1.956939,0.449509,2325.20271,1.191976,1.597935,8.214843,6.78487,1.191976,2.4e-05,86.736645,13.274744,3.109472,2.401526,1.508034,2368.183387,1.109553,0.031682,874.196292,7.763912,7.74403,4348.947484,729.653624,1.191976,30.693384,110.853774,26.345112,212.129753,7.436111,68.931812,158.697849,18.704389,17.879386,48.121579,1,2.430165,0.861109,0.861109,3.96332,0.861109,6.840011,0.861109,61.26757,12052.119437,9.182734,249.261102,9.254388,28.957555,7.568545,92.671855,366.927301,17029.446601,3.97303,0.861109,87.23268,1740.268696,50231.379336,152.841748,0.861109,178.164327,0.845111,129.184816,130.566091,100.88218,4845.16026,492.70332,1072.778456,1344.68879,0.361187,0.992831,500.375255,11159.02284,1816.961067,233.517696,207.31442,18.265517,5.330667,10.733575,20.949,4479.984492,61.523439,1679.902722,3400.033762,9.527002,425.535249,42.856636,47.501694,18.356432,929.22004,25.380317,4.85611,88.888039,18.308752,478.422418,41.657192,10.192615,138.778601,1.662755,0.458938,1.191976,4.393356,4.227612,57.931353,187.141164,4.587914,7943.901469,4.352525,4.886005,117.345361,88.601599,1176.259266,4.471996,9.554925,25.285093,452.950904,10.173532,1.599394,0.861109,12160.241999,692.487203,16.871229,155.266802,24241.773828,24.733503,10.425485,611.16257,18.258692,36.409964,13.576096,4.183836,3.26959,2.721803,8.975669,8.087232,33.30975,2763.39284,33.076475,4358.21489,1.191976,52.363245,12470.116604,2240442.053016,27483.345276,128.344151,3.014015,655.957,0.047218,0.000701,3.221375,0.832043,655.957,0.000509,119.331742,0.001053,298.411286,18.324617,26.127516,383.816292,,
2021-03-08,4.35178,91.940247,123.271113,620.377415,2.127573,732.560022,107.21584,1.549616,2.132635,2.015109,1.953418,2.369594,100.507194,1.954493,0.446842,2314.177927,1.184797,1.598213,8.184494,6.961631,1.184797,2.3e-05,86.529546,13.295583,3.090684,2.38925,1.501175,2356.18475,1.10954,0.031624,872.604458,7.76176,7.732104,4313.793247,725.743662,1.184797,30.508524,110.600806,26.413892,210.986324,7.43616,68.522444,157.724272,18.635673,17.771525,47.687178,1,2.434462,0.857426,0.857426,3.945374,0.857426,6.789417,0.857426,60.839329,11983.45986,9.147505,247.754047,9.203687,28.693414,7.577488,89.311729,367.734446,17029.051333,3.954651,0.857426,86.885615,1730.238058,49885.880191,151.890983,0.857426,177.374004,0.840021,129.054217,129.968875,100.270752,4811.46516,491.986986,1066.317354,1352.848674,0.358979,0.98778,497.815776,11094.405917,1797.921484,232.614568,206.036215,18.397985,5.303352,10.715201,20.78245,4471.977625,61.467507,1671.266557,3380.919907,9.484349,422.972346,42.61715,47.320796,18.257723,925.542054,25.4883,4.866554,88.281596,18.435442,451.40768,41.366922,10.121484,138.447055,1.664613,0.456144,1.184797,4.380211,4.181792,57.715557,186.125369,4.597518,7882.712377,4.313846,4.886814,117.435006,88.291669,1170.565201,4.445202,9.458093,25.120758,449.630484,10.168638,1.600548,0.857426,12087.003346,687.923566,16.769618,154.331665,24095.77109,24.703019,10.372193,607.552763,18.399142,36.479901,13.506423,4.14679,3.265893,2.713794,9.212412,8.045765,33.527387,2748.126166,32.912761,4340.540938,1.184797,52.239701,12425.395414,2235484.246146,27333.670337,128.602586,2.979185,655.957,0.047138,0.000704,3.201973,0.828367,655.957,0.00051,119.331742,0.001039,296.673164,18.41838,25.987612,381.504653,,
2021-03-09,4.371713,92.421663,123.440806,622.657019,2.13661,735.916991,107.806407,1.542784,2.142421,2.024356,1.955689,2.380468,100.944117,1.956156,0.448898,2323.899013,1.190234,1.601671,8.20717,6.90669,1.190234,2.2e-05,86.891482,13.292117,3.098477,2.399286,1.503888,2366.610888,1.104153,0.031722,875.297858,7.759755,7.744377,4291.414676,728.745852,1.190234,30.648528,110.929819,26.195863,211.902053,7.436836,68.649522,158.874215,18.721192,17.855109,48.109303,1,2.427471,0.856708,0.856708,3.957528,0.856708,6.832282,0.856708,60.999498,12031.601699,9.195182,248.937766,9.238062,28.835876,7.590361,90.718924,366.579491,17135.011991,3.959837,0.856708,86.620537,1738.286737,50114.807316,151.70724,0.856708,176.409311,0.843876,129.164206,130.515411,100.934319,4835.997653,492.697263,1071.210701,1351.998831,0.360458,0.991912,499.573872,11157.693571,1809.191142,234.044556,206.981718,18.328719,5.374671,10.73962,20.896073,4505.48597,61.6599,1678.351434,3391.16929,9.518633,424.913374,42.805785,47.549855,18.341508,928.689097,25.235679,4.900194,88.617692,18.371264,471.436806,41.635669,10.076153,139.026633,1.658112,0.458236,1.190234,4.405395,4.232959,57.70621,186.91906,4.569632,7905.73771,4.333642,4.886387,117.561524,88.185398,1176.122765,4.464935,9.485292,25.239875,451.693846,10.121663,1.598044,0.856708,12135.686679,691.705448,16.846574,155.039896,24359.470599,24.697358,10.415073,610.277353,18.31517,36.590127,13.563821,3.957529,3.264812,2.728749,9.066442,8.088581,33.644705,2760.277835,32.97662,4356.605811,1.190234,53.070976,12494.779446,2241394.697358,27452.770195,129.969605,2.998463,655.957,0.045943,0.000694,3.216667,0.834433,655.957,0.000516,119.331742,0.001014,297.975189,18.210582,26.127275,383.255384,,
2021-03-10,4.380512,92.843314,123.663469,624.200431,2.140386,739.332669,108.184879,1.542373,2.146734,2.028431,1.961586,2.38526,101.109954,1.958139,0.449717,2328.694928,1.19263,1.606418,8.233543,6.764954,1.19263,2.1e-05,86.931763,13.300677,3.105613,2.40351,1.504929,2371.514734,1.108484,0.03131,863.942179,7.749106,7.75913,4271.951296,728.854268,1.19263,30.710217,111.093464,26.227956,212.308085,7.436577,68.670842,159.149941,18.759468,17.890971,48.223906,1,2.437306,0.856005,0.856005,3.959531,0.856005,6.845692,0.856005,61.301171,12047.964205,9.211332,249.39583,9.256656,28.894481,7.588703,91.745297,366.863717,17160.726665,3.963431,0.856005,86.715396,1741.041901,50215.676936,152.513496,0.856005,177.221339,0.845575,129.317907,130.771549,101.126634,4837.015803,492.973535,1073.366803,1355.83767,0.360969,0.993733,501.070388,11176.368841,1818.760416,234.307521,207.368481,18.262021,5.375607,10.764244,21.060193,4507.42448,61.821415,1681.285533,3400.290083,9.53422,425.768627,42.87099,47.645562,18.372462,931.65888,24.912485,4.922579,88.552772,18.020636,472.428364,41.708415,10.069173,139.090509,1.658745,0.459122,1.19263,4.405846,4.230655,57.923935,187.295564,4.576383,7897.966019,4.342365,4.887636,117.926044,87.750479,1178.437304,4.473074,9.543481,25.289699,452.603002,10.114641,1.601821,0.856005,12166.076191,692.076469,16.880482,155.351955,24408.50063,24.735142,10.434696,611.589185,18.254501,36.640568,13.58998,4.186131,3.284502,2.723296,8.948462,8.102883,33.640507,2766.363754,33.087895,4365.003085,1.19263,53.201144,12525.316489,2246095.739264,27413.1633,130.159386,3.002794,655.957,0.045483,0.000691,3.223142,0.836946,655.957,0.000514,119.331742,0.000989,298.574944,17.993035,26.173278,384.02679,,
2021-03-11,4.401358,93.209708,123.456897,627.88491,2.151452,742.84484,108.785563,1.539335,2.156932,2.038067,1.959272,2.396591,101.632856,1.957899,0.451806,2339.207805,1.198295,1.605975,8.264196,6.634123,1.198295,2.1e-05,87.056361,13.200132,3.111066,2.415925,1.502069,2383.895281,1.107606,0.030977,854.743938,7.763549,7.78161,4250.539936,732.03129,1.198295,30.856105,111.38155,26.169631,213.356907,7.43658,68.941421,159.477083,18.812637,17.975958,48.487828,1,2.438112,0.85672,0.85672,3.984332,0.85672,6.881573,0.85672,61.532465,12096.585134,9.264987,250.308034,9.298238,29.023241,7.590482,92.238134,365.019375,17224.896113,3.963769,0.85672,87.041836,1749.747309,50454.224554,153.501631,0.85672,177.149163,0.849591,130.050059,131.408176,101.630037,4853.120698,494.716235,1078.46579,1354.91476,0.362345,0.998888,502.723621,11242.900635,1822.910154,235.5192,208.323599,18.243243,5.392416,10.773373,21.10429,4517.916037,61.723446,1689.981973,3417.98179,9.578248,427.791224,43.105344,48.111557,18.513663,937.038915,24.704811,4.921998,88.703811,17.93249,475.032039,41.945967,10.096763,139.290409,1.658958,0.461346,1.198295,4.427179,4.229015,58.091352,188.278139,4.583378,7909.909417,4.362993,4.883533,117.786964,87.863087,1184.948789,4.49447,9.550595,25.410324,455.352223,10.135852,1.605314,0.85672,12223.870328,695.447706,16.960672,156.089949,24524.452261,24.804713,10.487777,614.490522,18.110186,36.638972,13.657295,4.194034,3.300704,2.724418,8.963171,8.144782,33.601999,2775.790545,33.262541,4392.741642,1.198295,53.459002,12593.458834,2252236.472857,27578.167996,130.652657,3.015009,655.957,0.045868,0.000696,3.238453,0.838145,655.957,0.000509,119.331742,0.000999,300.053129,17.776711,26.314611,385.851094,,
2021-03-12,4.390728,92.878018,123.418997,629.502627,2.1447,741.013633,108.52587,1.540528,2.151614,2.033043,1.960984,2.390683,101.21666,1.956094,0.450778,2342.869089,1.195341,1.608587,8.25042,6.63779,1.195341,2.1e-05,86.862689,13.217035,3.100548,2.408409,1.491308,2385.901379,1.111513,0.031312,865.546689,7.761949,7.779879,4237.659958,729.923936,1.195341,30.78004,110.748378,26.184969,212.770764,7.436398,68.552828,159.26191,18.768257,17.93163,48.115479,1,2.443278,0.85873,0.85873,3.980487,0.85873,6.861259,0.85873,61.380779,12019.157497,9.229879,249.972665,9.278778,29.022888,7.587071,92.961191,367.125196,17202.717107,3.977271,0.85873,86.888468,1748.186757,50329.848475,153.505739,0.85873,176.712468,0.847497,130.292208,131.069181,101.364829,4855.476654,492.958965,1075.807235,1358.493516,0.361555,0.995725,500.766214,11212.302071,1825.587625,234.776212,207.810055,17.879319,5.373059,10.755084,21.037445,4515.402033,61.755594,1684.652541,3405.718385,9.55437,426.736664,42.984476,48.000658,18.479978,932.36627,24.77076,4.922416,88.186315,17.882307,455.425063,41.998319,10.077326,138.980737,1.665505,0.460226,1.195341,4.434716,4.225532,57.965797,187.728362,4.58252,7890.883122,4.352238,4.884284,117.899832,87.570709,1171.434545,4.48318,9.525993,25.349347,453.632051,10.131899,1.607142,0.85873,12196.725273,699.274703,16.918862,155.705167,24463.996368,24.743566,10.454387,612.987678,17.959899,36.704503,13.61498,4.195649,3.281212,2.717702,9.041084,8.125454,33.66165,2770.789189,33.126356,4379.005925,1.195341,53.050564,12548.693725,2228639.877234,27475.49051,130.081847,3.006917,655.957,0.046134,0.000692,3.23047,0.837439,655.957,0.000504,119.331742,0.00099,299.253791,17.868118,26.235247,384.899922,,
2021-03-13,4.390668,92.876741,123.4173,629.493974,2.144671,741.003447,108.524378,1.540506,2.151585,2.033015,1.960957,2.39065,101.215268,1.956068,0.450772,2342.836884,1.195325,1.608565,8.250307,6.637699,1.195325,2e-05,86.861495,13.216853,3.100505,2.408376,1.491287,2385.868582,1.111498,0.031312,865.534791,7.761843,7.779772,4237.601706,729.913903,1.195325,30.779617,110.746856,26.184609,212.767839,7.436296,68.551885,159.259721,18.767999,17.931611,48.114817,1,2.443244,0.858718,0.858718,3.980432,0.858718,6.861165,0.858718,61.379936,12018.992279,9.229752,249.969229,9.27865,29.022489,7.586966,92.959913,367.120149,17202.480634,3.977217,0.858718,86.887273,1748.162726,50329.156629,153.503629,0.858718,176.710039,0.847485,130.290417,131.06738,101.363498,4855.409909,492.952189,1075.792447,1358.474842,0.36155,0.995711,500.759331,11212.147944,1825.56253,234.772985,207.807198,17.879073,5.372986,10.754936,21.037156,4515.339964,61.754745,1684.629383,3409.395752,9.554238,426.730798,42.983885,47.999998,18.479724,932.353454,24.77042,4.922348,88.185103,17.882061,455.418802,41.997742,10.077187,138.978827,1.665482,0.46022,1.195325,4.434656,4.225474,57.965,187.725782,4.582457,7890.774652,4.352178,4.884217,117.898211,87.569505,1171.418442,4.483118,9.525862,25.348998,453.625815,10.131759,1.60712,0.858718,12187.593065,699.26509,16.918629,155.703027,24573.619819,24.743226,10.454243,612.983236,17.959652,36.703998,13.614793,4.195591,3.281167,2.717664,9.04096,8.125342,33.661187,2770.751101,33.125901,4378.94573,1.195325,53.049834,12548.521228,2228609.241822,27475.112825,129.540771,3.022747,655.957,0.046134,0.000692,3.230425,0.835747,655.957,0.000504,119.331742,0.00099,299.249678,17.867873,26.234886,384.894631,,
